#objID,g,r,i,u
1237645941834252804,22.67364,21.89158,21.37604,25.91089
1237645941834252805,21.00007,19.43887,18.77014,21.94729
1237645941834252807,21.99725,20.20048,19.52954,24.90894
1237645941834252808,21.02998,20.47306,20.1087,22.87883
1237645941834252809,20.95956,20.29726,19.94718,22.17595
1237645941834252812,22.57955,21.42917,21.23658,23.79884
1237645941834252814,22.37215,21.72725,21.23431,22.97342
1237645941834252823,22.07523,21.46526,21.08223,22.55853
1237645941834252824,22.98594,21.74735,21.13666,25.28279
1237645941834252825,22.75692,21.72266,21.16933,25.87753
1237645941834252826,22.00727,21.34699,21.05374,23.92127
1237645941834252828,22.91899,21.08631,20.48632,24.89657
1237645941834252831,22.2884,20.85492,19.74586,23.69753
1237645941834252832,22.57439,20.83136,19.93242,23.83901
1237645941834252835,21.54514,20.71248,20.38088,22.27981
1237645941834252837,21.88895,20.48774,19.73169,23.07928
1237645941834252842,20.14297,19.35126,18.92437,21.48445
1237645941834252845,21.96093,20.91133,20.33878,25.94023
1237645941834252847,21.34277,20.9127,20.67484,22.26403
1237645941834252849,22.13435,21.35355,20.94435,23.55701
1237645941834252852,22.74257,21.58758,21.50372,23.92192
1237645941834252854,22.34471,21.51311,21.25071,22.05152
1237645941834252857,22.37796,20.95607,21.0309,22.50627
1237645941834252859,19.15379,18.33007,19.84062,20.83755
1237645941834252863,22.6589,21.58308,21.33668,23.44304
1237645941834252871,20.48499,19.70951,19.26438,22.12396
1237645941834252877,20.86663,20.08787,19.85715,22.52222
1237645941834252878,20.29453,19.06476,18.44453,26.63868
1237645941834252880,22.75291,21.94919,21.58101,25.24336
1237645941834252881,22.08019,20.99331,20.43596,23.17329
1237645941834252886,20.97798,19.85913,19.33096,22.63546
1237645941834252890,21.15749,20.53444,20.03577,24.10082
1237645941834252892,22.67241,21.21142,20.64445,23.41132
1237645941834252894,22.18175,20.59163,19.99782,22.94508
1237645941834252898,20.9968,20.07196,19.62818,22.28807
1237645941834252899,21.62894,20.22418,19.67681,22.68543
1237645941834252902,22.89896,20.96651,20.3853,25.45365
1237645941834252903,21.65204,20.56748,20.07908,23.12923
1237645941834252905,22.40339,21.17181,20.71637,24.43002
1237645941834252907,21.39597,20.29237,19.64497,22.90934
1237645941834252909,22.6281,21.52153,21.28232,24.18345
1237645941834252911,21.89519,21.31678,21.03634,23.7714
1237645941834252913,20.50475,19.71834,19.33091,22.37031
1237645941834252914,21.08007,20.74198,20.65525,21.81464
1237645941834252915,22.64973,21.6927,21.25579,25.07617
1237645941834252921,21.94067,21.08349,20.63531,24.4761
1237645941834252922,21.523,20.55142,20.26764,21.79505
1237645941834252926,22.01144,21.28199,20.7044,25.93852
1237645941834252927,22.58811,21.41275,21.00473,22.86482
1237645941834252928,21.63493,21.09254,20.89217,23.34264
1237645941834252929,22.49638,21.68509,21.6295,22.28907
1237645941834252931,21.18227,20.11501,19.60352,23.08757
1237645941834252934,20.87022,19.68617,19.12577,23.9312
1237645941834252936,21.72203,20.78152,20.2797,23.1176
1237645941834252937,22.11175,20.9079,20.31628,25.25716
1237645941834252938,21.76748,20.11303,19.43109,23.40538
1237645941834252940,22.19522,21.07528,20.34433,23.88689
1237645941834252941,22.26755,21.27091,20.67481,22.34438
1237645941834252950,20.81084,19.69949,19.24301,22.49388
1237645941834252951,21.49399,20.32276,19.8363,23.27409
1237645941834252952,21.42697,20.7236,20.44805,22.59495
1237645941834252956,20.607,19.54332,19.0449,21.9832
1237645941297906209,22.37893,21.58233,21.12906,22.84438
1237645941297906207,22.10874,21.68082,21.49875,22.75307
1237645941297906206,22.54988,20.81986,19.48753,24.32422
1237645941297906205,21.7174,20.87472,20.68852,22.29501
1237645941297906192,21.16362,20.56595,20.20548,22.18376
1237645941297906188,21.96299,21.10961,20.61393,26.98887
1237645941297906187,21.68466,21.53701,21.52191,25.10935
1237645941297906185,21.26638,19.65888,19.10505,23.48938
1237645941297906183,22.33207,20.55537,19.93076,23.27276
1237645941297906179,22.7156,21.94316,21.70431,22.7494
1237645941297906176,21.29219,20.64496,20.27689,22.36512
1237645941297906173,22.35786,20.48976,19.97412,22.72203
1237645941297906172,20.24525,19.11562,18.594,21.35934
1237645941297906167,20.433,19.46305,18.9814,21.48837
1237645941297906165,21.82483,20.93212,20.54245,22.78028
1237645941297906161,21.90421,20.77839,20.25952,22.41028
1237645941297906159,21.94769,21.02914,20.74079,23.70393
1237645941297906157,22.8445,21.81108,21.37602,23.65207
1237645941297906154,20.41504,18.92209,18.29664,22.19017
1237645941297906152,22.67428,21.28217,20.10155,23.78274
1237645941297906150,22.02871,20.6438,20.08275,23.17775
1237645941297906145,22.51931,21.45209,20.88052,24.01541
1237645941297906143,21.17018,20.01662,19.54009,22.0827
1237645941297906142,21.73514,21.14086,20.71343,23.35368
1237645941297906139,22.33299,21.85604,21.17586,22.79244
1237645941297906136,22.64447,21.76053,21.21625,23.02591
1237645941297906134,20.7411,19.46442,18.97285,22.18547
1237645941297906129,21.79593,20.99136,20.82853,22.24529
1237645941297906128,22.55969,20.99958,20.33908,24.06393
1237645941297906127,21.95975,20.69839,20.25405,23.57705
1237645941297906122,22.6813,21.54785,21.11562,23.01906
1237645941297906121,21.80442,19.90331,19.23875,24.77604
1237645941297906117,21.49579,20.3746,19.91167,22.96628
1237645941297906116,22.42924,20.86364,19.94833,24.49914
1237645941297906113,21.3642,20.39235,20.07955,22.17551
1237645941297906112,22.27651,21.21064,21.06318,22.86537
1237645941297906108,22.22634,20.63516,19.99604,23.41498
1237645941297906104,21.14241,19.80315,19.21601,22.62049
1237645941297906102,22.44437,21.243,20.92758,22.57134
1237645941297906100,21.71023,20.03844,19.44427,24.20638
1237645941297906099,21.52285,20.52672,20.15005,22.4082
1237645941297906097,22.46666,21.56365,21.06177,25.76459
1237645941297906096,22.06476,21.53827,21.30457,22.78107
1237645941297906095,22.47012,21.62739,21.11726,22.88298
1237645941297906093,22.61112,21.34602,20.57017,23.5096
1237645941297906086,22.22085,20.9631,20.46918,22.90026
1237645941297906084,21.83722,21.4039,21.11301,23.43048
1237645941297906083,22.278,21.4424,21.11229,23.58589
1237645941297906082,22.69933,21.61572,21.0165,22.96412
1237645941297906081,22.18236,21.43809,21.1164,22.43204
1237645941297906079,22.69015,21.78832,21.63801,23.46777
1237645941297906067,22.07949,21.32147,21.33858,22.16213
1237645941297906066,20.24153,19.78567,19.52287,21.05637
1237645941297906065,21.29451,20.697,20.2766,22.5597
1237645941297906064,21.08779,20.34669,19.99305,22.17483
1237645941297906063,21.08031,19.75376,19.18493,24.24549
1237645941297906061,20.26273,19.42609,19.1025,21.16563
1237645941297906058,19.61247,19.19772,18.92826,20.42517
1237645941297906048,20.33721,19.70994,19.30478,21.14333
1237645941297906047,22.65003,21.92187,21.77922,22.37811
1237645941297906045,20.52354,19.77836,19.45329,21.57655
1237645941297906038,21.72253,21.12873,20.88475,22.17713
1237645941297906035,20.41026,19.66771,19.27261,21.52085
1237645941297906033,21.8874,20.97308,20.54521,23.3298
1237645941297906032,22.99299,21.36727,20.45209,24.73449
1237645941297906031,19.54742,19.13846,18.94385,20.76698
1237645941297906030,20.84442,19.90893,19.61042,21.80062
1237645941297906022,20.72805,19.90308,19.61671,21.80883
1237645941297905995,22.84646,21.48644,21.11198,22.75606
1237645941297905994,22.06763,21.51602,21.14133,22.56186
1237645941297905989,21.97565,20.98101,20.59429,23.02703
1237645941297905985,21.62014,20.51552,19.93342,23.44631
1237645941297905984,20.54368,19.12238,18.54661,22.78168
1237645941297905980,25.1922,21.60767,27.50697,18.64519
1237645941297905979,19.42619,18.38896,17.93374,20.97732
1237645941297905967,21.26467,19.5299,18.90443,23.61124
1237645941297905966,19.90022,18.66581,18.10737,21.5893
1237645941297905963,21.81583,20.95826,20.91194,21.94979
1237645941297905958,19.63791,18.52163,17.95005,20.8976
1237645941297905956,19.87038,18.76392,18.31069,21.36477
1237645941297905943,19.84627,18.70306,18.20606,21.76557
1237645941297905938,20.6527,19.05918,18.45632,24.09329
1237645941297905937,19.65958,18.60259,18.05039,21.09271
1237645941297905869,19.41993,18.22427,17.7337,21.24258
1237645879578264055,23.06437,21.3658,20.75066,23.53642
1237645879578264053,22.85452,21.78784,21.1419,23.31635
1237645879578264044,23.54555,21.70085,20.76804,23.91747
1237645879578263926,20.52559,19.20477,18.4979,22.50768
1237645879576298240,23.36604,21.58272,23.60769,23.60788
1237645941833466841,22.92926,21.97124,21.89828,23.96364
1237645941833466848,23.67516,21.37236,20.45029,26.31801
1237645941833466850,22.79676,21.22768,20.656,23.46803
1237645941833466851,23.0164,21.35221,20.26319,25.41901
1237645941833466853,23.23335,21.93591,20.76323,23.0738
1237645941833466854,22.62473,21.31279,20.85599,23.04799
1237645941833466856,22.96552,21.03708,20.57808,25.69144
1237645941833466863,23.72873,21.79083,21.13379,23.92454
1237645941835038795,21.21563,19.55778,18.34153,27.25517
1237645941835038803,22.19385,21.00465,20.5838,23.25936
1237645941835038827,22.44587,20.64515,19.94749,24.96363
1237645941835038850,22.02367,21.13441,20.75506,22.86692
1237645941835038851,21.46597,21.03946,20.41505,23.58051
1237645941835038852,22.74001,21.8635,19.27851,20.84759
1237645941835038887,19.52865,18.50525,17.95478,21.45763
1237645941835038891,24.32721,21.355,20.34746,23.41462
1237645941835038902,21.55187,20.52882,20.19869,24.30649
1237645941835038909,18.95283,18.84259,18.66841,19.86222
1237645941835038910,24.16357,21.96905,20.9902,24.09538
1237645941835038914,19.55829,18.49403,18.00011,21.33069
1237645941835038930,20.78831,20.06372,19.69078,21.94485
1237645941835038931,21.10714,20.47051,20.19705,21.95181
1237645941835038943,18.85915,17.90959,17.45645,20.95984
1237645941835038944,21.46701,20.06259,20.01093,21.71048
1237645941835038947,17.41537,16.51419,16.06876,19.29063
1237645941835038949,20.41982,19.84494,19.42408,21.26774
1237645941835038951,22.82287,21.84208,21.27782,24.02611
1237645941835038963,23.95003,21.76312,21.16051,23.84282
1237645941835039022,19.34981,18.51452,18.06221,21.09771
1237645941835039033,20.03291,18.78531,18.28405,21.52738
1237645941835039059,20.22279,18.58248,17.83833,22.47082
1237645941835039064,23.4807,21.49253,20.79254,24.35632
1237645941835039078,20.73975,20.10273,19.75402,22.21383
1237645941835039081,20.36388,18.92465,18.31822,23.11178
1237645941835039082,20.35943,18.98161,18.38175,23.2099
1237645941835039089,22.14006,21.36671,20.97021,21.95095
1237645941835039098,23.38607,21.47168,21.07317,26.53963
1237645941835039114,22.19101,21.77056,20.61001,21.19704
1237645941835039123,20.55306,20.10799,19.77344,21.41751
1237645941835039130,20.75013,19.95285,19.50738,21.58614
1237645941835039137,21.9166,21.062,20.8975,22.85895
1237645941835039142,21.39993,21.05844,20.7704,22.21364
1237645941835039146,22.21955,21.35796,20.80205,23.97708
1237645941835039150,22.16258,21.5418,20.5091,21.13748
1237645941835039173,21.88936,21.06963,20.81387,23.72372
1237645941835039176,22.68533,21.99067,21.75801,23.9202
1237645941835039177,22.49156,21.58131,21.15381,23.03098
1237645941835039186,23.04795,21.60645,20.82806,24.61533
1237645941835039189,22.40491,21.25474,20.98553,22.77157
1237645941835039192,21.82445,21.13697,20.60481,23.2421
1237645941835039194,22.35574,21.01313,20.2898,22.4787
1237645941835039198,22.18324,21.12283,20.57203,25.90629
1237645941835039200,20.55376,19.6492,19.24717,21.8181
1237645941835039203,20.97438,20.60933,20.30344,22.09464
1237645941835039204,22.78729,21.50116,20.92746,24.93147
1237645941835039206,22.21417,20.95446,20.80471,22.23985
1237645941835039211,21.87299,21.04488,20.79601,22.32787
1237645941835039218,23.04989,21.71749,21.00023,24.40022
1237645941835039220,21.04397,20.48369,20.1908,22.90375
1237645941835039221,22.18304,21.38321,21.23804,23.66937
1237645941835039225,22.77322,21.91831,21.81076,24.16195
1237645941835039234,22.53364,21.56893,21.13581,22.95466
1237645941835039235,23.09344,21.14733,20.70719,24.69899
1237645941835039237,22.43424,21.30174,20.93081,23.23419
1237645941835039238,22.36133,21.60645,21.13847,23.15463
1237645941835039239,21.46478,20.03736,19.40552,23.63896
1237645941835039241,22.5129,21.85346,21.10954,22.73962
1237645941835039247,22.02592,21.13732,20.69801,23.13795
1237645941296464333,21.75781,20.73243,20.14425,24.18417
1237645941296464328,20.84239,19.9067,19.36433,22.53552
1237645941296464327,20.12648,18.99955,18.53497,21.61656
1237645941296464324,21.75802,20.65598,20.24112,22.73792
1237645941296464321,21.91976,21.26375,20.60867,22.86917
1237645941296464318,21.70384,20.89402,20.3676,22.89032
1237645941296464316,22.18831,20.89697,20.21106,24.72342
1237645941296464315,21.94627,21.49934,21.10176,25.29816
1237645941296464314,20.55708,19.74269,19.52151,21.86033
1237645941296464313,21.2848,20.39653,19.84427,22.43186
1237645941296464312,21.83372,21.36435,21.07795,23.04815
1237645941296464311,22.2767,21.34713,20.80596,23.10506
1237645941296464310,21.78497,20.64484,20.33806,22.25534
1237645941296464308,21.22433,20.59611,20.22356,22.13629
1237645941296464292,23.44733,21.96586,20.96639,24.60892
1237645941296464287,23.41807,21.79734,21.12417,25.61792
1237645879578657246,23.2405,21.96176,21.5195,25.4302
1237645879578657151,21.86419,21.4228,21.29247,22.50239
1237645941834186809,21.08989,20.63406,20.22668,24.52167
1237645941834186852,21.07468,20.32439,19.83827,22.86676
1237645941834186854,22.43865,21.19939,20.87774,22.91062
1237645941834186855,22.5603,21.67415,21.14638,22.84685
1237645941834186865,18.74963,17.25923,16.46621,21.66622
1237645941834186868,22.85781,21.2034,19.97177,22.8904
1237645941834186869,21.10742,19.66206,18.80279,22.10959
1237645941834186870,22.66281,21.56292,20.96947,22.93756
1237645941834186882,25.11438,21.73355,20.74963,24.63467
1237645941834186902,18.29103,17.4914,17.02391,19.74867
1237645941834186908,16.48318,15.97961,15.69205,17.67606
1237645941834186909,21.3595,21.40792,21.59385,21.73943
1237645941834186936,19.20065,18.49448,18.09428,20.31875
1237645941834186945,20.74634,19.74407,19.30645,23.8172
1237645941834186995,23.39822,21.36054,20.61418,24.9485
1237645941834187019,21.2465,20.50457,20.47787,21.93703
1237645941834187022,20.21049,19.06042,18.57302,22.4655
1237645941834187023,20.77726,19.69464,19.21524,24.95236
1237645941834187027,19.15655,18.07676,17.50353,20.61824
1237645941834187028,19.8606,18.69024,18.13097,21.05531
1237645941834187043,22.38717,20.60202,19.83346,24.08321
1237645941834187055,21.59986,20.03744,19.48382,25.18577
1237645941834187063,20.94212,20.82149,20.60317,21.35586
1237645941834187068,19.7714,19.17177,18.81281,20.83248
1237645941834187070,19.64617,19.33287,19.14915,20.67996
1237645941834187078,21.41003,20.76772,20.47845,22.05616
1237645941834187079,22.55267,20.70194,19.95105,23.79059
1237645941834187083,21.13932,20.35132,20.00177,22.02741
1237645941834187092,20.33558,19.46623,19.0623,21.29935
1237645941834187097,24.70903,20.73003,20.22446,22.90663
1237645941834187100,21.13605,20.58905,20.31442,21.87528
1237645941834187126,22.02299,21.20714,20.53184,22.81589
1237645941834187128,22.76768,21.76686,21.26857,22.63232
1237645941834187132,20.32219,19.27812,18.76219,22.32072
1237645941834187134,22.19891,21.02136,20.8623,22.90443
1237645941834187135,22.20127,21.20349,20.77957,22.54883
1237645941834187140,22.19024,21.69636,21.35888,22.97508
1237645941834187143,22.31045,20.63206,19.92346,23.61195
1237645941834187147,21.59853,20.00432,19.40981,26.2646
1237645941834187148,22.39389,21.55125,21.56855,22.69521
1237645941834187153,22.23797,21.42856,20.97802,23.04347
1237645941834187154,21.44093,20.32988,19.7381,22.95532
1237645941834187155,22.43555,21.56768,21.55679,25.45654
1237645941834187156,21.68314,20.8923,20.52675,22.77126
1237645941834187157,21.90907,21.43445,21.10126,22.59025
1237645941834187158,22.06342,20.91988,20.34301,23.38395
1237645941834187159,22.47551,21.58266,21.87463,23.27662
1237645941834187160,22.90313,21.46229,20.90326,24.94695
1237645941834187162,22.07651,21.09674,20.57479,23.64759
1237645941834187167,22.53706,21.54847,21.06992,23.04173
1237645941834187169,22.09292,21.09069,20.68684,22.84306
1237645941834187170,21.32384,20.50742,20.08775,22.31549
1237645941834187178,20.70171,19.90166,19.48549,22.22231
1237645941834187179,20.78785,19.86093,19.46528,21.99767
1237645941834187181,19.92664,19.22284,19.02185,21.36749
1237645941834187183,22.17394,21.11356,20.30633,24.65984
1237645941834187186,22.2427,21.40407,20.99643,23.51716
1237645941834187188,21.81614,21.17164,21.13091,24.65653
1237645941834187190,22.08991,20.68721,20.11836,22.76742
1237645941834187194,22.67727,21.36143,20.98796,23.12387
1237645941834187197,22.34911,21.10735,20.59261,22.26119
1237645941834187198,22.14999,20.86033,20.52999,22.73703
1237645941834187199,22.30179,21.38482,21.34059,23.43945
1237645941834187200,21.40512,20.39552,19.9454,22.29649
1237645941834187202,21.65776,21.33018,21.22856,22.82567
1237645941834187203,22.93763,21.33055,20.48251,25.40547
1237645941834187205,20.56314,19.55495,19.09829,22.40314
1237645941834187209,22.38108,21.12055,20.55515,22.7004
1237645941834187211,22.65707,21.03699,20.23294,23.55466
1237645941834187212,21.67781,20.5856,20.06531,22.94992
1237645941834187213,21.7726,20.8749,20.3674,22.88826
1237645941834187214,21.95426,21.16675,21.04997,23.33219
1237645941834187216,20.29532,19.52561,19.04778,22.0527
